timeframe,dataset_id,bar_id,session_date,start_timestamp,end_timestamp,completion,actual_duration_minutes,open,high,low,close,volume,source_bar_count
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,054b7505c1aa9e2dc93d98c3beecf9100e05c075908ad38508f273b7d8d6d0a1,2024-06-27,2024-06-27T17:50:00+00:00,2024-06-27T17:55:00+00:00,completed,5,502.86,502.91,502.83,502.88,1286,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,1ecb5d887d79ee9568dc8ea33876a56d84c9af8a3055e17efdf4c73078642898,2024-06-27,2024-06-27T17:55:00+00:00,2024-06-27T18:00:00+00:00,completed,5,502.87,502.92,502.84,502.89,1287,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,cdd19c88a8c865ded2e3eccdd942fd2649391d69bfaa5bb7e4e60bd1f04c59dc,2024-06-27,2024-06-27T18:00:00+00:00,2024-06-27T18:05:00+00:00,completed,5,502.88,502.93,502.85,502.9,1288,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,cfc7d3dad59028729ab0ad57c45c07570e2a78df12c4149a593da308b8e3373b,2024-06-27,2024-06-27T18:05:00+00:00,2024-06-27T18:10:00+00:00,completed,5,502.89,502.94,502.86,502.91,1289,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b0637fda3426aa4fda08a152df569e4b0fc5d13d8036ff4bf1e6064caaa3d8c5,2024-06-27,2024-06-27T18:10:00+00:00,2024-06-27T18:15:00+00:00,completed,5,502.9,502.95,502.87,502.92,1290,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,16a29b06d1ef52b23e0f7a0b05543498f4d67ae360c6bcdbe16527ec80cca9e2,2024-06-27,2024-06-27T18:15:00+00:00,2024-06-27T18:20:00+00:00,completed,5,502.91,502.96,502.88,502.93,1291,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,67145df05e3475612f4ef9e35a4ab8e1893761ce4fa369d3f4c2acdd3f48061f,2024-06-27,2024-06-27T18:20:00+00:00,2024-06-27T18:25:00+00:00,completed,5,502.92,502.97,502.89,502.94,1292,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,8dd67e4d5e339b9c0960d7591b0cc6561a67f08f7ea1597fed145a5bdb6c7e43,2024-06-27,2024-06-27T18:25:00+00:00,2024-06-27T18:30:00+00:00,completed,5,502.93,502.98,502.9,502.95,1293,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,16bcaf4b571eaac13397a78dd5c822ab7a6a09e1556b0320c3a843a42648f1f8,2024-06-27,2024-06-27T18:30:00+00:00,2024-06-27T18:35:00+00:00,completed,5,502.94,502.99,502.91,502.96,1294,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,db4abb9db393db528e945743efd35661394738965df6f991ae8026244e50836a,2024-06-27,2024-06-27T18:35:00+00:00,2024-06-27T18:40:00+00:00,completed,5,502.95,503,502.92,502.97,1295,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,9f44c637e86ac06ea4a72b4f1060693dad7e7972e7afd9328a418712a72ab622,2024-06-27,2024-06-27T18:40:00+00:00,2024-06-27T18:45:00+00:00,completed,5,502.96,503.01,502.93,502.98,1296,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,1579df6610dd730da3058188d3cd3e901d0995ca9dfd6d3692ec1740f0bb868e,2024-06-27,2024-06-27T18:45:00+00:00,2024-06-27T18:50:00+00:00,completed,5,502.97,503.02,502.94,502.99,1297,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,85a6ec882e82c07f6f5a167af8ea154bfe9c86fb6b483c255d5536a2a08332ea,2024-06-27,2024-06-27T18:50:00+00:00,2024-06-27T18:55:00+00:00,completed,5,502.98,503.03,502.95,503,1298,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b97c501f562e6acb2b8b87b011939c745bdd0d24cbaf354748a645c0f038a53a,2024-06-27,2024-06-27T18:55:00+00:00,2024-06-27T19:00:00+00:00,completed,5,502.99,503.04,502.96,503.01,1299,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ff6d25b1f99c1f3880b944e1335dd4bfe42dc809353a5f0738bb8ef055a9e0f6,2024-06-27,2024-06-27T19:00:00+00:00,2024-06-27T19:05:00+00:00,completed,5,503,503.05,502.97,503.02,1300,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e8410e816adb388ad6cf7867992affe191d7e837b068180049b7a5fcf8ad72cd,2024-06-27,2024-06-27T19:05:00+00:00,2024-06-27T19:10:00+00:00,completed,5,503.01,503.06,502.98,503.03,1301,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,6f9a4dec8d3d4e6ca4a8df3aa238c9bedaf7adfd7fc77e35ef0035a6d4bd3842,2024-06-27,2024-06-27T19:10:00+00:00,2024-06-27T19:15:00+00:00,completed,5,503.02,503.07,502.99,503.04,1302,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,f650084f00ae5c0c7ff1f587e27f929f8e7161083d9bd5b0747f377e3b8bb6cf,2024-06-27,2024-06-27T19:15:00+00:00,2024-06-27T19:20:00+00:00,completed,5,503.03,503.08,503,503.05,1303,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,203e7e5634812309260118f60b91affcb3beb480728e17eb225708fb16902b72,2024-06-27,2024-06-27T19:20:00+00:00,2024-06-27T19:25:00+00:00,completed,5,503.04,503.09,503.01,503.06,1304,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,5e70bff7225b80db7d16a8e754383217ee8ace65c71e5ada9707bbfd43be29a7,2024-06-27,2024-06-27T19:25:00+00:00,2024-06-27T19:30:00+00:00,completed,5,503.05,503.1,503.02,503.07,1305,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,71b94f375d423ed96570b1e4880e1531e87415de550fa0e8b1c80c9b57114574,2024-06-27,2024-06-27T19:30:00+00:00,2024-06-27T19:35:00+00:00,completed,5,503.06,503.11,503.03,503.08,1306,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,0d7aa769b263a3503fa63acbb407303d3aa5d5bcafc7ee569de044b384fc57eb,2024-06-27,2024-06-27T19:35:00+00:00,2024-06-27T19:40:00+00:00,completed,5,503.07,503.12,503.04,503.09,1307,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,dec52f4e1ef83a70c7f24f5dcd6be4f1394b4edd5b1f363d120149af369ba6c7,2024-06-27,2024-06-27T19:40:00+00:00,2024-06-27T19:45:00+00:00,completed,5,503.08,503.13,503.05,503.1,1308,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e17199de8130d70ae785c032bb976570a36934f588ef10fd8d171a02e9f06ab9,2024-06-27,2024-06-27T19:45:00+00:00,2024-06-27T19:50:00+00:00,completed,5,503.09,503.14,503.06,503.11,1309,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,62f7e7295a2baf969b59f203c5e70dfc07e40360310266220563ce40c8f0a993,2024-06-27,2024-06-27T19:50:00+00:00,2024-06-27T19:55:00+00:00,completed,5,503.1,503.15,503.07,503.12,1310,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,2fca91f071220dd495e75408cd516485755e095f2639622c99886bb7e28c931e,2024-06-27,2024-06-27T19:55:00+00:00,2024-06-27T20:00:00+00:00,completed,5,503.11,503.16,503.08,503.13,1311,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ab63eedec8da4bdc729d9d94460c1b6b3f66f896620fde2b5e00e4d898454ecf,2024-06-28,2024-06-28T13:30:00+00:00,2024-06-28T13:35:00+00:00,completed,5,503.12,503.17,503.09,503.14,1312,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,23d8aecc13ec77eec34e9661f148b551478d4c463c242fe82db6d68742c0061f,2024-06-28,2024-06-28T13:35:00+00:00,2024-06-28T13:40:00+00:00,completed,5,503.13,503.18,503.1,503.15,1313,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,bc0809b3e3a913a06d595179042be5766b86051c52ea6368cd582feb9ecbe01a,2024-06-28,2024-06-28T13:40:00+00:00,2024-06-28T13:45:00+00:00,completed,5,503.14,503.19,503.11,503.16,1314,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,df790d836b2ede24677b69f1d577eb692d431900a5b9a9a5558c214eb32df33b,2024-06-28,2024-06-28T13:45:00+00:00,2024-06-28T13:50:00+00:00,completed,5,503.15,503.2,503.12,503.17,1315,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,23cd3913fb0726e2fe2c87c65e86d97d40ecab538aca05f18c4d88cb524d3ad0,2024-06-28,2024-06-28T13:50:00+00:00,2024-06-28T13:55:00+00:00,completed,5,503.16,503.21,503.13,503.18,1316,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,f32c308a2dc83bed50f0004f75dac4960d3162fe9c6d04c28a02aaeaf73072da,2024-06-28,2024-06-28T13:55:00+00:00,2024-06-28T14:00:00+00:00,completed,5,503.17,503.22,503.14,503.19,1317,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,9f2d6e3974631d3b7645023f242e6b7909034264b9732eb611e71cd67bc57462,2024-06-28,2024-06-28T14:00:00+00:00,2024-06-28T14:05:00+00:00,completed,5,503.18,503.23,503.15,503.2,1318,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,a2c9bc1bc90db1c2fd36431a6861df97dcca5894525a8dcc7ed63ddd06583591,2024-06-28,2024-06-28T14:05:00+00:00,2024-06-28T14:10:00+00:00,completed,5,503.19,503.24,503.16,503.21,1319,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,4b795efd64676e35caee741f2794ee159e10e7fd9329a82d31fa75d0303c9522,2024-06-28,2024-06-28T14:10:00+00:00,2024-06-28T14:15:00+00:00,completed,5,503.2,503.25,503.17,503.22,1320,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,4802cd86bbe3d131b264478c79b72c063384d01aefa1b13206d8f75f0596c472,2024-06-28,2024-06-28T14:15:00+00:00,2024-06-28T14:20:00+00:00,completed,5,503.21,503.26,503.18,503.23,1321,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,f8d9fa3296c3e513168314d01e1c45222b351559390c76a4faf4b1407b00197f,2024-06-28,2024-06-28T14:20:00+00:00,2024-06-28T14:25:00+00:00,completed,5,503.22,503.27,503.19,503.24,1322,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,82b0ad98144d842a98f79ca76eac4425f142196058b17a8c7a62f945e17f52af,2024-06-28,2024-06-28T14:25:00+00:00,2024-06-28T14:30:00+00:00,completed,5,503.23,503.28,503.2,503.25,1323,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c7d4d3a485814a6a2fa6f1453c50648479335f1d44bc75ba4fa47a237f3ef0ae,2024-06-28,2024-06-28T14:30:00+00:00,2024-06-28T14:35:00+00:00,completed,5,503.24,503.29,503.21,503.26,1324,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,691d1108e5d25cdbec73bc48f2bcf46ea56a54bdbd7df54111d29fc2722e93a9,2024-06-28,2024-06-28T14:35:00+00:00,2024-06-28T14:40:00+00:00,completed,5,503.25,503.3,503.22,503.27,1325,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,0d114b0eba7d6d3b118c8d16be855a4b15a4a9b5f534eb715734dbdc409e721f,2024-06-28,2024-06-28T14:40:00+00:00,2024-06-28T14:45:00+00:00,completed,5,503.26,503.31,503.23,503.28,1326,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ba597900f927f58dd95ee99c1d1cbc07a0a9973160f07d3d74f3c8adfe1c0a5a,2024-06-28,2024-06-28T14:45:00+00:00,2024-06-28T14:50:00+00:00,completed,5,503.27,503.32,503.24,503.29,1327,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,9dcbe7c5b042ddc0448208b2a21c5a05baf256851515e9327c97f66decf7ccf8,2024-06-28,2024-06-28T14:50:00+00:00,2024-06-28T14:55:00+00:00,completed,5,503.28,503.33,503.25,503.3,1328,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,92c798bf7e1d881b4c6e865bf01a9cbcb774df9ecd51d326b2d33d00dfd18953,2024-06-28,2024-06-28T14:55:00+00:00,2024-06-28T15:00:00+00:00,completed,5,503.29,503.34,503.26,503.31,1329,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,d70e7f994c3a9f00ac41bc9f21cc79766ae59e3db7de19153566953761c0d8a7,2024-06-28,2024-06-28T15:00:00+00:00,2024-06-28T15:05:00+00:00,completed,5,503.3,503.35,503.27,503.32,1330,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,1e60b486dd9ff6f739749c6d3bbdae7508d4ecf9380728f90dfa5d32412d8974,2024-06-28,2024-06-28T15:05:00+00:00,2024-06-28T15:10:00+00:00,completed,5,503.31,503.36,503.28,503.33,1331,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,d7f2cf533abbbeca6444e933a990cc8fa4be7911d73bb13b886da4416a513763,2024-06-28,2024-06-28T15:10:00+00:00,2024-06-28T15:15:00+00:00,completed,5,503.32,503.37,503.29,503.34,1332,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b5aa8d5916657d9e58508311777eaf5961ba64969641f0bc19a9d1db6eed45dc,2024-06-28,2024-06-28T15:15:00+00:00,2024-06-28T15:20:00+00:00,completed,5,503.33,503.38,503.3,503.35,1333,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e481411125365a0f7a5db53ed35594f4dec972e9039e38e4196f9822db270c1b,2024-06-28,2024-06-28T15:20:00+00:00,2024-06-28T15:25:00+00:00,completed,5,503.34,503.39,503.31,503.36,1334,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,3e42b7832c030ce7027acca3b3b1ff8b1251be9ded5e5e357c3e41c20d928e7f,2024-06-28,2024-06-28T15:25:00+00:00,2024-06-28T15:30:00+00:00,completed,5,503.35,503.4,503.32,503.37,1335,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c7ba730fa58fbff9850eeff68310840120cdb7c43b932333322ce0fa6f1d477a,2024-06-28,2024-06-28T15:30:00+00:00,2024-06-28T15:35:00+00:00,completed,5,503.36,503.41,503.33,503.38,1336,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ed2b280fbb63987e0f590d814ab3c3fce269503f77abb04b7277a4c232ec0f38,2024-06-28,2024-06-28T15:35:00+00:00,2024-06-28T15:40:00+00:00,completed,5,503.37,503.42,503.34,503.39,1337,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,7f2c780d3499f8643cfbe54635730735e90236cb9b3da1891bc3ac54a4f1abef,2024-06-28,2024-06-28T15:40:00+00:00,2024-06-28T15:45:00+00:00,completed,5,503.38,503.43,503.35,503.4,1338,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,dcf74009a8f85344f4dced0bf2029e82b6979e4749c7518643131db2b1a4cfb5,2024-06-28,2024-06-28T15:45:00+00:00,2024-06-28T15:50:00+00:00,completed,5,503.39,503.44,503.36,503.41,1339,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,560ae2ceb3ebd2422e67674173743d66f08f1257bf1ac8f5dd4c3bca08c97dd4,2024-06-28,2024-06-28T15:50:00+00:00,2024-06-28T15:55:00+00:00,completed,5,503.4,503.45,503.37,503.42,1340,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,17be81073e093392c206446fd2e464ef92cbbc4427faa8f64cac94a4e527da45,2024-06-28,2024-06-28T15:55:00+00:00,2024-06-28T16:00:00+00:00,completed,5,503.41,503.46,503.38,503.43,1341,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,f0e7a92719851a44f476846cb6d8f581d5c0610caa628c5feb2ec38ed8afe501,2024-06-28,2024-06-28T16:00:00+00:00,2024-06-28T16:05:00+00:00,completed,5,503.42,503.47,503.39,503.44,1342,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e1964fbce299b9635aa67ee82995328767384d6e6a9d7613bf08bf4df66f6fe6,2024-06-28,2024-06-28T16:05:00+00:00,2024-06-28T16:10:00+00:00,completed,5,503.43,503.48,503.4,503.45,1343,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,6cbe30b57ff483daf2a22bd53a663029e0704a165bef9f922e0bfced4cce734f,2024-06-28,2024-06-28T16:10:00+00:00,2024-06-28T16:15:00+00:00,completed,5,503.44,503.49,503.41,503.46,1344,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ebf183bb692f863046adceedad1d0e80d405906fed73a93b5787fbef33651aee,2024-06-28,2024-06-28T16:15:00+00:00,2024-06-28T16:20:00+00:00,completed,5,503.45,503.5,503.42,503.47,1345,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,15fac288ec61fcf31365273b04d7151929f46807af881cab91798761d08ef439,2024-06-28,2024-06-28T16:20:00+00:00,2024-06-28T16:25:00+00:00,completed,5,503.46,503.51,503.43,503.48,1346,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,aba82c22cda932190f76e80a92bc85fe948b3b60e1915bff4b0f786460b59160,2024-06-28,2024-06-28T16:25:00+00:00,2024-06-28T16:30:00+00:00,completed,5,503.47,503.52,503.44,503.49,1347,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,0db57a2a38a0ae17412cedaefea85d2c92a3b0b1f5512a38c48e258bb36d3989,2024-06-28,2024-06-28T16:30:00+00:00,2024-06-28T16:35:00+00:00,completed,5,503.48,503.53,503.45,503.5,1348,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ef44737e6de6a4be242ae704d32ac9e456a678b7396c5e5dc414eb16182d812a,2024-06-28,2024-06-28T16:35:00+00:00,2024-06-28T16:40:00+00:00,completed,5,503.49,503.54,503.46,503.51,1349,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,40b2743e847ef7ab00d99503145ec1ffb31ea6ec77357a4c443f1f62be646dad,2024-06-28,2024-06-28T16:40:00+00:00,2024-06-28T16:45:00+00:00,completed,5,503.5,503.55,503.47,503.52,1350,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,1d93d30a99fa0fb41f68b29a8537b5aa19d0729a51ab0c92622a5adb273a38a1,2024-06-28,2024-06-28T16:45:00+00:00,2024-06-28T16:50:00+00:00,completed,5,503.51,503.56,503.48,503.53,1351,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,4abe86768b5f007bf015411341a208c93ce282e54e28e8e6130b2f5444974dce,2024-06-28,2024-06-28T16:50:00+00:00,2024-06-28T16:55:00+00:00,completed,5,503.52,503.57,503.49,503.54,1352,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ac9fdc0e6bc0cc8182843a57116a5f1818a89f721e664f79f480a9ded8324676,2024-06-28,2024-06-28T16:55:00+00:00,2024-06-28T17:00:00+00:00,completed,5,503.53,503.58,503.5,503.55,1353,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,3c20a4cb09dc1d318060d1712876d3bb4fa4f3bd25636235d5b21f03c6f2a483,2024-06-28,2024-06-28T17:00:00+00:00,2024-06-28T17:05:00+00:00,completed,5,503.54,503.59,503.51,503.56,1354,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,2e40d16fd18b2a245128dd6c79524844385b7ee331a494926b0fff105856402e,2024-06-28,2024-06-28T17:05:00+00:00,2024-06-28T17:10:00+00:00,completed,5,503.55,503.6,503.52,503.57,1355,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,24f13e97e7af9e9f53de46be5d1951bd69389a5be14cd71127c598d0ba0b93aa,2024-06-28,2024-06-28T17:10:00+00:00,2024-06-28T17:15:00+00:00,completed,5,503.56,503.61,503.53,503.58,1356,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,dda95bd063d251296e498614d8a67c98ba89489732a49ad20297661353bad66b,2024-06-28,2024-06-28T17:15:00+00:00,2024-06-28T17:20:00+00:00,completed,5,503.57,503.62,503.54,503.59,1357,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,0eb45d220615bcf5f3f0ea77e50b716b65e2645aa6bb4a942890af4c3bec47f7,2024-06-28,2024-06-28T17:20:00+00:00,2024-06-28T17:25:00+00:00,completed,5,503.58,503.63,503.55,503.6,1358,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,523e2fcabd270142ec6de7b041ca43e16faa7410b2055d2c3310dde49ac1a7eb,2024-06-28,2024-06-28T17:25:00+00:00,2024-06-28T17:30:00+00:00,completed,5,503.59,503.64,503.56,503.61,1359,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,99942f152327fa5b54b1f32dc1e8652d855694c32d40bdbb513d0d5832c5230e,2024-06-28,2024-06-28T17:30:00+00:00,2024-06-28T17:35:00+00:00,completed,5,503.6,503.65,503.57,503.62,1360,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,23673052a120596679fcc8fbf326dd3d3b2cf8f69252ce29bb8f005c44b6b507,2024-06-28,2024-06-28T17:35:00+00:00,2024-06-28T17:40:00+00:00,completed,5,503.61,503.66,503.58,503.63,1361,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e66bafd7f7f134092d31320b1dceb76528b9fd862fd45c95f0bf98e832a52328,2024-06-28,2024-06-28T17:40:00+00:00,2024-06-28T17:45:00+00:00,completed,5,503.62,503.67,503.59,503.64,1362,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c6e8cbd7caa10c3bec019e535bffbc1bf50c1a763169308987018559cf3d7949,2024-06-28,2024-06-28T17:45:00+00:00,2024-06-28T17:50:00+00:00,completed,5,503.63,503.68,503.6,503.65,1363,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e2e533feb293768a8f435df6013c3317d25e406f719610266d037ad18fba021e,2024-06-28,2024-06-28T17:50:00+00:00,2024-06-28T17:55:00+00:00,completed,5,503.64,503.69,503.61,503.66,1364,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,42111aad0f4840f6a09e56128189ddeb856a5bd273ff8660deb0b0a6bd17252d,2024-06-28,2024-06-28T17:55:00+00:00,2024-06-28T18:00:00+00:00,completed,5,503.65,503.7,503.62,503.67,1365,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e96bf6f197174e8b38be1bf469318d40164c897df70eedc2dc3d529083cc8658,2024-06-28,2024-06-28T18:00:00+00:00,2024-06-28T18:05:00+00:00,completed,5,503.66,503.71,503.63,503.68,1366,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,498f1d0df96ec5ce767f1dacc06ff150a7948a6e5c5513bc3b0a98c75b84c99a,2024-06-28,2024-06-28T18:05:00+00:00,2024-06-28T18:10:00+00:00,completed,5,503.67,503.72,503.64,503.69,1367,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,3895818494b55358537676d01f6cf07b681eac8effebd81573b80708a9fbbf1c,2024-06-28,2024-06-28T18:10:00+00:00,2024-06-28T18:15:00+00:00,completed,5,503.68,503.73,503.65,503.7,1368,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,603f0797ec525ad7c4e9cc417abb9da293eebcbf8bba319a27a9a53b1c3487f5,2024-06-28,2024-06-28T18:15:00+00:00,2024-06-28T18:20:00+00:00,completed,5,503.69,503.74,503.66,503.71,1369,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,694f6328874837d9b3dd97a15cb79bd5c537d510956e85bfe6a56281b1050f5e,2024-06-28,2024-06-28T18:20:00+00:00,2024-06-28T18:25:00+00:00,completed,5,503.7,503.75,503.67,503.72,1370,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,5b022d7055264257a5aa5ea585647ee615865be15378f9ca51c1876148391f3d,2024-06-28,2024-06-28T18:25:00+00:00,2024-06-28T18:30:00+00:00,completed,5,503.71,503.76,503.68,503.73,1371,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,4007d3e033f4102304169d5b74ad8e83bea995a5d32c76ce11c0da62c17dd223,2024-06-28,2024-06-28T18:30:00+00:00,2024-06-28T18:35:00+00:00,completed,5,503.72,503.77,503.69,503.74,1372,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,9db4ff16d8971ddaf553afaa50a2e363b046955ae1e9b78a6f86fddc3e57ca21,2024-06-28,2024-06-28T18:35:00+00:00,2024-06-28T18:40:00+00:00,completed,5,503.73,503.78,503.7,503.75,1373,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,9b652d3a978ab63404a68ac09fd773b32b7a46b0f20a692dd417a8cd9e44918a,2024-06-28,2024-06-28T18:40:00+00:00,2024-06-28T18:45:00+00:00,completed,5,503.74,503.79,503.71,503.76,1374,1
